2023/1/20,22:00:19,IRDC_Share,104/384
2023/1/21,18:00:19,IRDCSG,256/320
2023/1/21,18:00:19,vi_irdc,0/1024
2023/1/21,18:00:19,IRDC_Share,136/384
2023/1/21,22:00:19,IRDCSG,256/320
2023/1/21,22:00:19,vi_irdc,0/1024
2023/1/21,22:00:19,IRDC_Share,136/384
2023/1/22,14:00:20,IRDCSG,256/320
2023/1/22,14:00:20,vi_irdc,0/1024
2023/1/22,14:00:20,IRDC_Share,72/384
2023/1/22,18:00:20,IRDCSG,320/320
2023/1/22,18:00:20,vi_irdc,0/1024
2023/1/22,18:00:20,IRDC_Share,72/384
2023/1/22,22:00:20,IRDCSG,256/320
2023/1/22,22:00:20,vi_irdc,0/1024
2023/1/22,22:00:20,IRDC_Share,240/384
2023/1/24,10:00:18,IRDCSG,128/320
2023/1/24,10:00:18,vi_irdc,64/1024
2023/1/24,10:00:18,IRDC_Share,240/384
2023/1/24,14:00:18,IRDCSG,128/320
2023/1/24,14:00:18,vi_irdc,64/1024
2023/1/24,14:00:18,IRDC_Share,240/384
2023/1/24,18:00:18,IRDCSG,128/320
2023/1/24,18:00:18,vi_irdc,64/1024
2023/1/24,18:00:18,IRDC_Share,240/384
2023/1/24,22:00:17,IRDCSG,128/320
2023/1/24,22:00:17,vi_irdc,64/1024
2023/1/24,22:00:17,IRDC_Share,240/384
2023/1/25,10:00:18,IRDCSG,192/320
2023/1/25,10:00:18,vi_irdc,128/1024
2023/1/25,10:00:18,IRDC_Share,232/384
2023/1/25,14:00:19,IRDCSG,128/320
2023/1/25,14:00:19,vi_irdc,128/1024
2023/1/25,14:00:19,IRDC_Share,232/384
2023/1/25,18:00:18,IRDCSG,320/320
2023/1/25,18:00:18,vi_irdc,128/1024
2023/1/25,18:00:18,IRDC_Share,296/384
2023/1/25,22:00:17,IRDCSG,320/320
2023/1/25,22:00:17,vi_irdc,128/1024
2023/1/25,22:00:17,IRDC_Share,296/384
2023/1/26,14:00:19,IRDCSG,320/320
2023/1/26,14:00:19,vi_irdc,64/1024
2023/1/26,14:00:19,IRDC_Share,168/384
2023/1/26,18:00:22,IRDCSG,320/320
2023/1/26,18:00:22,vi_irdc,256/1024
2023/1/26,18:00:22,IRDC_Share,136/384
2023/1/26,22:00:19,IRDCSG,320/320
2023/1/26,22:00:19,vi_irdc,192/1024
2023/1/26,22:00:19,IRDC_Share,136/384
2023/1/27,10:00:19,IRDCSG,192/320
2023/1/27,10:00:19,vi_irdc,0/1024
2023/1/27,10:00:19,IRDC_Share,136/384
2023/1/27,14:00:18,IRDCSG,256/320
2023/1/27,14:00:18,vi_irdc,0/1024
2023/1/27,14:00:18,IRDC_Share,104/384
2023/1/27,18:00:18,IRDCSG,256/320
2023/1/27,18:00:18,vi_irdc,64/1024
2023/1/27,18:00:18,IRDC_Share,104/384
2023/1/27,22:00:19,IRDCSG,256/320
2023/1/27,22:00:19,vi_irdc,128/1024
2023/1/27,22:00:19,IRDC_Share,296/384
2023/1/28,10:00:19,IRDCSG,256/320
2023/1/28,10:00:19,vi_irdc,128/1024
2023/1/28,10:00:19,IRDC_Share,104/384
2023/1/28,22:00:19,IRDCSG,256/320
2023/1/28,22:00:19,vi_irdc,128/1024
2023/1/28,22:00:19,IRDC_Share,144/384
2023/1/29,10:00:22,IRDCSG,256/320
2023/1/29,10:00:22,vi_irdc,128/1024
2023/1/29,10:00:22,IRDC_Share,120/384
2023/1/29,14:00:23,IRDCSG,320/320
2023/1/29,14:00:23,vi_irdc,192/1024
2023/1/29,14:00:23,IRDC_Share,104/384
2023/1/29,18:00:27,IRDCSG,320/320
2023/1/29,18:00:27,vi_irdc,192/1024
2023/1/29,18:00:27,IRDC_Share,120/384
2023/1/29,22:00:19,IRDCSG,320/320
2023/1/29,22:00:19,vi_irdc,256/1024
2023/1/29,22:00:19,IRDC_Share,104/384
2023/1/30,10:00:20,IRDCSG,320/320
2023/1/30,10:00:20,vi_irdc,64/1024
2023/1/30,10:00:20,IRDC_Share,72/384
2023/1/30,14:00:19,IRDCSG,320/320
2023/1/30,14:00:19,vi_irdc,128/1024
2023/1/30,14:00:19,IRDC_Share,104/384
2023/1/30,18:00:18,IRDCSG,256/320
2023/1/30,18:00:18,vi_irdc,192/1024
2023/1/30,18:00:18,IRDC_Share,144/384
2023/1/30,22:00:24,IRDCSG,256/320
2023/1/30,22:00:24,vi_irdc,192/1024
2023/1/30,22:00:24,IRDC_Share,152/384
2023/1/31,10:00:18,IRDCSG,256/320
2023/1/31,10:00:18,vi_irdc,128/1024
2023/1/31,10:00:18,IRDC_Share,120/384
2023/1/31,14:00:18,IRDCSG,256/320
2023/1/31,14:00:18,vi_irdc,128/1024
2023/1/31,14:00:18,IRDC_Share,120/384
2023/1/31,18:00:18,IRDCSG,256/320
2023/1/31,18:00:18,vi_irdc,128/1024
2023/1/31,18:00:18,IRDC_Share,112/384
2023/2/1,22:00:23,IRDCSG,256/320
2023/2/1,22:00:23,vi_irdc,576/1024
2023/2/1,22:00:23,IRDC_Share,168/384
2023/2/2,14:00:20,IRDCSG,256/320
2023/2/2,14:00:20,vi_irdc,576/1024
2023/2/2,14:00:20,IRDC_Share,72/384
2023/2/2,18:00:16,IRDCSG,192/320
2023/2/2,18:00:16,vi_irdc,384/1024
2023/2/2,18:00:16,IRDC_Share,72/384
2023/2/2,22:00:19,IRDCSG,192/320
2023/2/2,22:00:19,vi_irdc,384/1024
2023/2/2,22:00:19,IRDC_Share,72/384
2023/2/3,10:00:19,IRDCSG,192/320
2023/2/3,10:00:19,vi_irdc,448/1024
2023/2/3,10:00:19,IRDC_Share,72/384
2023/2/3,14:00:22,IRDCSG,192/320
2023/2/3,14:00:22,vi_irdc,192/1024
2023/2/3,14:00:22,IRDC_Share,56/384
2023/2/6,14:00:20,IRDCSG,192/320
2023/2/6,14:00:20,vi_irdc,128/1024
2023/2/6,14:00:20,IRDC_Share,104/384
2023/2/6,18:00:19,IRDCSG,192/320
2023/2/6,18:00:19,vi_irdc,256/1024
2023/2/6,18:00:19,IRDC_Share,280/384
2023/2/6,22:00:21,IRDCSG,192/320
2023/2/6,22:00:21,vi_irdc,960/1024
2023/2/6,22:00:21,IRDC_Share,232/384
2023/2/7,10:00:16,IRDCSG,192/320
2023/2/7,10:00:16,vi_irdc,896/1024
2023/2/7,10:00:16,IRDC_Share,232/384
2023/2/7,14:00:20,IRDCSG,192/320
2023/2/7,14:00:20,vi_irdc,768/1024
2023/2/7,14:00:20,IRDC_Share,336/384
2023/2/7,18:00:18,IRDCSG,192/320
2023/2/7,18:00:18,vi_irdc,768/1024
2023/2/7,18:00:18,IRDC_Share,384/384
2023/2/7,22:00:20,IRDCSG,192/320
2023/2/7,22:00:20,vi_irdc,768/1024
2023/2/7,22:00:20,IRDC_Share,384/384
2023/2/8,10:00:20,IRDCSG,192/320
2023/2/8,10:00:20,vi_irdc,576/1024
2023/2/8,10:00:20,IRDC_Share,376/384
2023/2/8,14:00:19,IRDCSG,192/320
2023/2/8,14:00:19,vi_irdc,576/1024
2023/2/8,14:00:19,IRDC_Share,368/384
2023/2/8,18:00:19,IRDCSG,192/320
2023/2/8,18:00:19,vi_irdc,576/1024
2023/2/8,18:00:19,IRDC_Share,384/384
2023/2/8,22:00:23,IRDCSG,192/320
2023/2/8,22:00:23,vi_irdc,640/1024
2023/2/8,22:00:23,IRDC_Share,376/384
2023/2/9,10:00:17,IRDCSG,192/320
2023/2/9,10:00:17,vi_irdc,576/1024
2023/2/9,10:00:17,IRDC_Share,360/384
2023/2/9,18:00:18,IRDCSG,192/320
2023/2/9,18:00:18,vi_irdc,512/1024
2023/2/9,18:00:18,IRDC_Share,304/384
2023/2/9,22:00:19,IRDCSG,192/320
2023/2/9,22:00:19,vi_irdc,448/1024
2023/2/9,22:00:19,IRDC_Share,240/384
2023/2/10,10:00:24,IRDCSG,128/320
2023/2/10,10:00:24,vi_irdc,320/1024
2023/2/10,10:00:24,IRDC_Share,240/384
2023/2/10,14:00:17,IRDCSG,128/320
2023/2/10,14:00:17,vi_irdc,448/1024
2023/2/10,14:00:17,IRDC_Share,242/384
2023/2/10,18:00:20,IRDCSG,128/320
2023/2/10,18:00:20,vi_irdc,448/1024
2023/2/10,18:00:20,IRDC_Share,272/384
2023/2/10,22:00:23,IRDCSG,128/320
2023/2/10,22:00:23,vi_irdc,320/1024
2023/2/10,22:00:23,IRDC_Share,272/384
2023/2/11,10:00:18,IRDCSG,128/320
2023/2/11,10:00:18,vi_irdc,320/1024
2023/2/11,10:00:18,IRDC_Share,240/384
2023/2/11,14:00:21,IRDCSG,128/320
2023/2/11,14:00:21,vi_irdc,320/1024
2023/2/11,14:00:21,IRDC_Share,240/384
2023/2/11,18:00:15,IRDCSG,128/320
2023/2/11,18:00:15,vi_irdc,256/1024
2023/2/11,18:00:15,IRDC_Share,240/384
2023/2/11,22:00:20,IRDCSG,128/320
2023/2/11,22:00:20,vi_irdc,320/1024
2023/2/11,22:00:20,IRDC_Share,240/384
2023/2/12,10:00:15,IRDCSG,128/320
2023/2/12,10:00:15,vi_irdc,320/1024
2023/2/12,10:00:15,IRDC_Share,208/384
2023/2/12,14:00:16,IRDCSG,128/320
2023/2/12,14:00:16,vi_irdc,320/1024
2023/2/12,14:00:16,IRDC_Share,176/384
2023/2/12,18:00:21,IRDCSG,128/320
2023/2/12,18:00:21,vi_irdc,320/1024
2023/2/12,18:00:21,IRDC_Share,168/384
2023/2/12,22:00:17,IRDCSG,192/320
2023/2/12,22:00:17,vi_irdc,256/1024
2023/2/12,22:00:17,IRDC_Share,168/384
2023/2/13,10:00:16,IRDCSG,64/320
2023/2/13,10:00:16,vi_irdc,384/1024
2023/2/13,10:00:16,IRDC_Share,168/384
2023/2/13,14:00:25,IRDCSG,0/320
2023/2/13,14:00:25,vi_irdc,448/1024
2023/2/13,14:00:25,IRDC_Share,168/384
2023/2/13,18:00:21,IRDCSG,0/320
2023/2/13,18:00:21,vi_irdc,704/1024
2023/2/13,18:00:21,IRDC_Share,224/384
2023/2/13,22:00:18,IRDCSG,0/320
2023/2/13,22:00:18,vi_irdc,768/1024
2023/2/13,22:00:18,IRDC_Share,298/384
2023/2/14,10:00:22,IRDCSG,0/320
2023/2/14,10:00:22,vi_irdc,704/1024
2023/2/14,10:00:22,IRDC_Share,192/384
2023/2/14,14:00:17,IRDCSG,0/320
2023/2/14,14:00:17,vi_irdc,640/1024
2023/2/14,14:00:17,IRDC_Share,240/384
2023/2/14,18:00:18,IRDCSG,320/320
2023/2/14,18:00:18,vi_irdc,768/1024
2023/2/14,18:00:18,IRDC_Share,368/384
2023/2/14,22:00:18,IRDCSG,320/320
2023/2/14,22:00:18,vi_irdc,768/1024
2023/2/14,22:00:18,IRDC_Share,312/384
2023/2/15,10:00:22,IRDCSG,320/320
2023/2/15,10:00:22,vi_irdc,768/1024
2023/2/15,10:00:22,IRDC_Share,360/384
2023/2/15,14:00:22,IRDCSG,320/320
2023/2/15,14:00:22,vi_irdc,1024/1024
2023/2/15,14:00:22,IRDC_Share,376/384
2023/2/15,18:00:18,IRDCSG,320/320
2023/2/15,18:00:18,vi_irdc,1024/1024
2023/2/15,18:00:18,IRDC_Share,384/384
2023/2/15,22:00:18,IRDCSG,320/320
2023/2/15,22:00:18,vi_irdc,896/1024
2023/2/15,22:00:18,IRDC_Share,372/384
2023/2/16,10:00:21,IRDCSG,320/320
2023/2/16,10:00:21,vi_irdc,832/1024
2023/2/16,10:00:21,IRDC_Share,228/384
2023/2/16,14:00:23,IRDCSG,320/320
2023/2/16,14:00:23,vi_irdc,896/1024
2023/2/16,14:00:23,IRDC_Share,365/384
2023/2/16,18:00:18,IRDCSG,320/320
2023/2/16,18:00:18,vi_irdc,960/1024
2023/2/16,18:00:18,IRDC_Share,364/384
2023/2/16,22:00:21,IRDCSG,320/320
2023/2/16,22:00:21,vi_irdc,896/1024
2023/2/16,22:00:21,IRDC_Share,273/384
2023/2/17,10:00:20,IRDCSG,320/320
2023/2/17,10:00:20,vi_irdc,960/1024
2023/2/17,10:00:20,IRDC_Share,172/376
2023/2/17,14:00:19,IRDCSG,320/320
2023/2/17,14:00:19,vi_irdc,896/1024
2023/2/17,14:00:19,IRDC_Share,372/376
